,Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
248,CSA,Central and South America,ARG,Argentina,2011,Female,Age75_79,[75-79],11,0.06101281,0.0,2.21481713
249,CSA,Central and South America,ARG,Argentina,2011,Female,Age80_84,[80-84],10,0.04009945,0.0,2.66261949
250,CSA,Central and South America,ARG,Argentina,2012,Female,Age75_79,[75-79],10,0.05820044,0.0,2.00922233
251,CSA,Central and South America,ARG,Argentina,2012,Female,Age80_84,[80-84],12,0.04874086,0.0,3.1861847
252,CSA,Central and South America,ARG,Argentina,2012,Female,Age85_over,[85+],11,0.02120359,0.0,3.31709965
253,AS,Asia,ARM,Armenia,1982,Female,Age75_79,[75-79],1,0.09560229,0.0,4.36681223
254,AS,Asia,ARM,Armenia,1982,Female,Age80_84,[80-84],0,0.0,0.0,0.0
255,AS,Asia,ARM,Armenia,1982,Female,Age85_over,[85+],0,0.0,0.0,0.0
256,AS,Asia,ARM,Armenia,1986,Female,Age75_79,[75-79],1,0.0728863,0.0,4.09836066
257,AS,Asia,ARM,Armenia,1986,Female,Age80_84,[80-84],0,0.0,0.0,0.0
258,AS,Asia,ARM,Armenia,1986,Female,Age85_over,[85+],0,0.0,0.0,0.0
259,AS,Asia,ARM,Armenia,1988,Female,Age75_79,[75-79],1,0.06397953,0.0,4.048583
260,AS,Asia,ARM,Armenia,1988,Female,Age80_84,[80-84],0,0.0,0.0,0.0
261,AS,Asia,ARM,Armenia,1988,Female,Age85_over,[85+],0,0.0,0.0,0.0
262,CSA,Central and South America,ARG,Argentina,2009,Female,Age85_over,[85+],7,0.01545527,0.0,2.40721063
263,CSA,Central and South America,ARG,Argentina,2011,Female,Age85_over,[85+],9,0.01711189,0.0,2.8522804
264,CSA,Central and South America,ARG,Argentina,2013,Female,Age75_79,[75-79],12,0.06838386,0.0,2.39590779
265,CSA,Central and South America,ARG,Argentina,2013,Female,Age85_over,[85+],9,0.01647386,0.0,2.61885224
266,AS,Asia,ARM,Armenia,1997,Female,Age85_over,[85+],0,0.0,0.0,0.0
267,AS,Asia,ARM,Armenia,1999,Female,Age85_over,[85+],2,0.09037506,0.0,14.92537313
268,AS,Asia,ARM,Armenia,2001,Female,Age85_over,[85+],0,0.0,0.0,0.0
269,AS,Asia,ARM,Armenia,2003,Female,Age85_over,[85+],1,0.04887586,0.0,12.25340032
270,AS,Asia,ARM,Armenia,2007,Female,Age75_79,[75-79],0,0.0,0.0,0.0
271,AS,Asia,ARM,Armenia,2007,Female,Age85_over,[85+],0,0.0,0.0,0.0
272,AS,Asia,ARM,Armenia,2010,Female,Age75_79,[75-79],2,0.08340284,0.0,5.2412275
273,AS,Asia,ARM,Armenia,2011,Female,Age80_84,[80-84],1,0.03220612,0.0,3.53007625
274,AS,Asia,ARM,Armenia,2012,Female,Age85_over,[85+],0,0.0,0.0,0.0
275,AS,Asia,ARM,Armenia,2014,Female,Age80_84,[80-84],1,0.03595829,0.0,3.40217058
276,OA,Oceania,AUS,Australia,1951,Female,Age80_84,[80-84],2,0.04311274,0.0,5.19480519
277,OA,Oceania,AUS,Australia,1952,Female,Age75_79,[75-79],6,0.12150668,0.0,8.92857143
278,OA,Oceania,AUS,Australia,1954,Female,Age80_84,[80-84],1,0.0209468,0.0,2.5
279,OA,Oceania,AUS,Australia,1956,Female,Age85_over,[85+],1,0.01840943,0.0,4.16666667
280,OA,Oceania,AUS,Australia,1959,Female,Age75_79,[75-79],8,0.13684571,0.0,9.02934537
281,OA,Oceania,AUS,Australia,1959,Female,Age85_over,[85+],1,0.01742768,0.0,3.89105058
282,OA,Oceania,AUS,Australia,1961,Female,Age80_84,[80-84],3,0.05475452,0.0,5.60747664
283,OA,Oceania,AUS,Australia,1962,Female,Age75_79,[75-79],11,0.17358371,0.0,11.02204409
284,CSA,Central and South America,ARG,Argentina,2014,Female,Age85_over,[85+],7,0.01268507,0.0,1.99285987
285,AS,Asia,ARM,Armenia,1998,Female,Age85_over,[85+],0,0.0,0.0,0.0
286,AS,Asia,ARM,Armenia,2000,Female,Age85_over,[85+],1,0.04703669,0.0,6.57894737
287,AS,Asia,ARM,Armenia,2002,Female,Age85_over,[85+],1,0.04752852,0.0,11.55668554
288,AS,Asia,ARM,Armenia,2006,Female,Age75_79,[75-79],2,0.06800408,0.0,4.43242764
289,AS,Asia,ARM,Armenia,2007,Female,Age80_84,[80-84],1,0.03805175,0.0,4.18742934
290,AS,Asia,ARM,Armenia,2008,Female,Age85_over,[85+],0,0.0,0.0,0.0
291,AS,Asia,ARM,Armenia,2010,Female,Age80_84,[80-84],0,0.0,0.0,0.0
292,AS,Asia,ARM,Armenia,2011,Female,Age75_79,[75-79],4,0.168492,0.0,9.64250416
293,AS,Asia,ARM,Armenia,2011,Female,Age85_over,[85+],1,0.03825555,0.0,5.9304946
294,AS,Asia,ARM,Armenia,2014,Female,Age75_79,[75-79],3,0.11664075,0.0,5.72213321
295,AS,Asia,ARM,Armenia,2014,Female,Age85_over,[85+],2,0.05561735,0.0,12.27219734
296,OA,Oceania,AUS,Australia,1950,Female,Age75_79,[75-79],4,0.08426375,0.0,6.26959248
297,OA,Oceania,AUS,Australia,1951,Female,Age85_over,[85+],0,0.0,0.0,0.0
298,OA,Oceania,AUS,Australia,1952,Female,Age80_84,[80-84],4,0.08476372,0.0,10.23017903
299,OA,Oceania,AUS,Australia,1954,Female,Age75_79,[75-79],6,0.11721039,0.0,8.18553888
300,OA,Oceania,AUS,Australia,1954,Female,Age85_over,[85+],0,0.0,0.0,0.0
301,OA,Oceania,AUS,Australia,1956,Female,Age80_84,[80-84],3,0.05750431,0.0,7.10900474
302,OA,Oceania,AUS,Australia,1957,Female,Age75_79,[75-79],7,0.1263766,0.0,8.36320191
303,OA,Oceania,AUS,Australia,1958,Female,Age85_over,[85+],2,0.03871467,0.0,7.96812749
304,OA,Oceania,AUS,Australia,1959,Female,Age80_84,[80-84],2,0.03733433,0.0,4.18410042
305,OA,Oceania,AUS,Australia,1961,Female,Age75_79,[75-79],3,0.04999167,0.0,3.13479624
306,OA,Oceania,AUS,Australia,1961,Female,Age85_over,[85+],2,0.03468008,0.0,7.16845878
307,AS,Asia,ARM,Armenia,1990,Female,Age75_79,[75-79],1,0.07117438,0.0,4.09836066
308,AS,Asia,ARM,Armenia,1990,Female,Age80_84,[80-84],0,0.0,0.0,0.0
309,AS,Asia,ARM,Armenia,1990,Female,Age85_over,[85+],0,0.0,0.0,0.0
310,AS,Asia,ARM,Armenia,1992,Female,Age75_79,[75-79],1,0.06839945,0.0,4.13223141
311,AS,Asia,ARM,Armenia,1992,Female,Age80_84,[80-84],0,0.0,0.0,0.0
312,AS,Asia,ARM,Armenia,1992,Female,Age85_over,[85+],1,0.04666356,0.0,8.69565217
313,AS,Asia,ARM,Armenia,1994,Female,Age75_79,[75-79],3,0.23980815,0.0,13.39285714
314,AS,Asia,ARM,Armenia,1994,Female,Age80_84,[80-84],0,0.0,0.0,0.0
315,AS,Asia,ARM,Armenia,1994,Female,Age85_over,[85+],2,0.0962001,0.0,17.39130435
316,AS,Asia,ARM,Armenia,1996,Female,Age75_79,[75-79],0,0.0,0.0,0.0
317,AS,Asia,ARM,Armenia,1996,Female,Age80_84,[80-84],0,0.0,0.0,0.0
318,AS,Asia,ARM,Armenia,1996,Female,Age85_over,[85+],0,0.0,0.0,0.0
319,AS,Asia,ARM,Armenia,1998,Female,Age75_79,[75-79],1,0.07558579,0.0,4.20168067
320,AS,Asia,ARM,Armenia,1998,Female,Age80_84,[80-84],0,0.0,0.0,0.0
321,AS,Asia,ARM,Armenia,2000,Female,Age75_79,[75-79],3,0.17016449,0.0,8.74635569
322,AS,Asia,ARM,Armenia,2000,Female,Age80_84,[80-84],1,0.07949126,0.0,5.88235294
323,AS,Asia,ARM,Armenia,2002,Female,Age75_79,[75-79],0,0.0,0.0,0.0
324,AS,Asia,ARM,Armenia,2002,Female,Age80_84,[80-84],0,0.0,0.0,0.0
325,AS,Asia,ARM,Armenia,2008,Female,Age75_79,[75-79],0,0.0,0.0,0.0
326,AS,Asia,ARM,Armenia,2008,Female,Age80_84,[80-84],0,0.0,0.0,0.0
327,AS,Asia,ARM,Armenia,2009,Female,Age75_79,[75-79],0,0.0,0.0,0.0
328,AS,Asia,ARM,Armenia,2009,Female,Age80_84,[80-84],1,0.03351206,0.0,3.46836848
329,AS,Asia,ARM,Armenia,2009,Female,Age85_over,[85+],0,0.0,0.0,0.0
330,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1963,Female,Age85_over,[85+],0,0.0,0.0,0.0
331,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1966,Female,Age75_79,[75-79],0,0.0,0.0,0.0
332,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1966,Female,Age80_84,[80-84],0,0.0,0.0,0.0
333,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1966,Female,Age85_over,[85+],0,0.0,0.0,0.0
334,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1969,Female,Age75_79,[75-79],0,0.0,0.0,0.0
335,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1969,Female,Age80_84,[80-84],0,0.0,0.0,0.0
336,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1969,Female,Age85_over,[85+],0,0.0,0.0,0.0
337,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1971,Female,Age75_79,[75-79],0,0.0,0.0,0.0
338,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1974,Female,Age75_79,[75-79],0,0.0,0.0,0.0
339,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1974,Female,Age80_84,[80-84],0,0.0,0.0,0.0
340,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1974,Female,Age85_over,[85+],0,0.0,0.0,0.0
341,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1976,Female,Age75_79,[75-79],0,0.0,0.0,0.0
342,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1983,Female,Age75_79,[75-79],0,0.0,0.0,0.0
343,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1983,Female,Age80_84,[80-84],0,0.0,0.0,0.0
344,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1983,Female,Age85_over,[85+],0,0.0,0.0,0.0
345,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1988,Female,Age75_79,[75-79],0,0.0,0.0,0.0
346,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1988,Female,Age80_84,[80-84],0,0.0,0.0,0.0
347,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1988,Female,Age85_over,[85+],0,0.0,0.0,0.0
348,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1989,Female,Age75_79,[75-79],0,0.0,0.0,0.0
349,OA,Oceania,AUS,Australia,1963,Female,Age80_84,[80-84],10,0.16485328,0.0,17.48251748
350,OA,Oceania,AUS,Australia,1964,Female,Age75_79,[75-79],8,0.110696,0.0,7.29261623
351,OA,Oceania,AUS,Australia,1966,Female,Age80_84,[80-84],8,0.1135396,0.0,12.5588697
352,OA,Oceania,AUS,Australia,1970,Female,Age80_84,[80-84],7,0.08641975,0.0,9.33333333
353,OA,Oceania,AUS,Australia,1971,Female,Age80_84,[80-84],6,0.07602636,0.0,7.88436268
354,OA,Oceania,AUS,Australia,1972,Female,Age80_84,[80-84],11,0.13815624,0.0,14.12066752
355,OA,Oceania,AUS,Australia,1975,Female,Age85_over,[85+],1,0.01022181,0.0,1.77619893
356,OA,Oceania,AUS,Australia,1976,Female,Age75_79,[75-79],11,0.14635444,0.0,8.04093567
357,OA,Oceania,AUS,Australia,1976,Female,Age85_over,[85+],2,0.0182565,0.0,3.36700337
358,OA,Oceania,AUS,Australia,1977,Female,Age75_79,[75-79],9,0.12465374,0.0,6.3246662
359,OA,Oceania,AUS,Australia,1977,Female,Age85_over,[85+],4,0.03856909,0.0,6.82593857
360,OA,Oceania,AUS,Australia,1978,Female,Age75_79,[75-79],11,0.15696347,0.0,7.53941056
361,OA,Oceania,AUS,Australia,1979,Female,Age80_84,[80-84],6,0.08041817,0.0,6.16016427
362,OA,Oceania,AUS,Australia,1980,Female,Age85_over,[85+],4,0.03434066,0.0,5.9970015
363,OA,Oceania,AUS,Australia,1982,Female,Age75_79,[75-79],19,0.26253973,0.0,11.83063512
364,OA,Oceania,AUS,Australia,1983,Female,Age85_over,[85+],2,0.01627869,0.0,2.5220681
365,OA,Oceania,AUS,Australia,1984,Female,Age75_79,[75-79],11,0.14856834,0.0,6.21118012
366,OA,Oceania,AUS,Australia,1984,Female,Age85_over,[85+],5,0.03807493,0.0,6.11995104
367,OA,Oceania,AUS,Australia,1985,Female,Age75_79,[75-79],23,0.28840125,0.0,12.52041372
368,OA,Oceania,AUS,Australia,1988,Female,Age80_84,[80-84],13,0.14108965,0.0,10.04636785
369,OA,Oceania,AUS,Australia,1989,Female,Age80_84,[80-84],12,0.12202563,0.0,8.96860987
370,OA,Oceania,AUS,Australia,1992,Female,Age85_over,[85+],10,0.05805178,0.0,8.60585198
371,AS,Asia,ARM,Armenia,2010,Female,Age85_over,[85+],0,0.0,0.0,0.0
372,OA,Oceania,AUS,Australia,1950,Female,Age80_84,[80-84],0,0.0,0.0,0.0
373,OA,Oceania,AUS,Australia,1950,Female,Age85_over,[85+],0,0.0,0.0,0.0
374,OA,Oceania,AUS,Australia,1951,Female,Age75_79,[75-79],5,0.10054293,0.0,7.63358779
375,OA,Oceania,AUS,Australia,1955,Female,Age75_79,[75-79],4,0.07651109,0.0,5.18806744
376,OA,Oceania,AUS,Australia,1955,Female,Age80_84,[80-84],2,0.04245383,0.0,4.88997555
377,OA,Oceania,AUS,Australia,1955,Female,Age85_over,[85+],1,0.02027986,0.0,4.29184549
378,OA,Oceania,AUS,Australia,1956,Female,Age75_79,[75-79],12,0.21156559,0.0,14.85148515
379,OA,Oceania,AUS,Australia,1960,Female,Age75_79,[75-79],8,0.13788349,0.0,8.69565217
380,OA,Oceania,AUS,Australia,1960,Female,Age80_84,[80-84],6,0.10970927,0.0,11.78781925
381,OA,Oceania,AUS,Australia,1960,Female,Age85_over,[85+],1,0.01770538,0.0,3.74531835
382,OA,Oceania,AUS,Australia,1964,Female,Age85_over,[85+],3,0.04380201,0.0,9.06344411
383,OA,Oceania,AUS,Australia,1965,Female,Age75_79,[75-79],15,0.21465369,0.0,13.27433628
384,OA,Oceania,AUS,Australia,1965,Female,Age80_84,[80-84],4,0.06015038,0.0,6.54664484
385,OA,Oceania,AUS,Australia,1965,Female,Age85_over,[85+],2,0.02863688,0.0,5.71428571
386,OA,Oceania,AUS,Australia,1969,Female,Age75_79,[75-79],14,0.18312623,0.0,11.47540984
387,OA,Oceania,AUS,Australia,1969,Female,Age80_84,[80-84],3,0.04131662,0.0,4.10396717
388,OA,Oceania,AUS,Australia,1969,Female,Age85_over,[85+],3,0.03846647,0.0,7.37100737
389,OA,Oceania,AUS,Australia,1972,Female,Age85_over,[85+],0,0.0,0.0,0.0
390,OA,Oceania,AUS,Australia,1974,Female,Age75_79,[75-79],13,0.17321785,0.0,10.35031847
391,OA,Oceania,AUS,Australia,1974,Female,Age80_84,[80-84],7,0.08269344,0.0,8.69565217
392,OA,Oceania,AUS,Australia,1974,Female,Age85_over,[85+],3,0.02869166,0.0,5.90551181
393,OA,Oceania,AUS,Australia,1983,Female,Age75_79,[75-79],15,0.20920502,0.0,8.90736342
394,OA,Oceania,AUS,Australia,1963,Female,Age85_over,[85+],0,0.0,0.0,0.0
395,OA,Oceania,AUS,Australia,1964,Female,Age80_84,[80-84],6,0.08948546,0.0,10.22146508
396,OA,Oceania,AUS,Australia,1966,Female,Age75_79,[75-79],13,0.17310253,0.0,11.16838488
397,OA,Oceania,AUS,Australia,1966,Female,Age85_over,[85+],4,0.05307856,0.0,10.8401084
398,OA,Oceania,AUS,Australia,1970,Female,Age85_over,[85+],2,0.0232856,0.0,4.62962963
399,OA,Oceania,AUS,Australia,1971,Female,Age75_79,[75-79],9,0.11611405,0.0,7.26978998
400,OA,Oceania,AUS,Australia,1971,Female,Age85_over,[85+],2,0.02239642,0.0,4.41501104
401,OA,Oceania,AUS,Australia,1972,Female,Age75_79,[75-79],11,0.1479887,0.0,8.8282504
402,OA,Oceania,AUS,Australia,1973,Female,Age75_79,[75-79],8,0.10912563,0.0,6.4
403,OA,Oceania,AUS,Australia,1976,Female,Age80_84,[80-84],5,0.06184292,0.0,5.64971751
404,OA,Oceania,AUS,Australia,1977,Female,Age80_84,[80-84],8,0.1020929,0.0,8.80088009
405,OA,Oceania,AUS,Australia,1979,Female,Age75_79,[75-79],8,0.11823825,0.0,5.41271989
406,OA,Oceania,AUS,Australia,1979,Female,Age85_over,[85+],1,0.008992,0.0,1.54559505
407,OA,Oceania,AUS,Australia,1981,Female,Age85_over,[85+],2,0.01667361,0.0,2.68456376
408,OA,Oceania,AUS,Australia,1982,Female,Age80_84,[80-84],8,0.09712274,0.0,7.66283525
409,OA,Oceania,AUS,Australia,1983,Female,Age80_84,[80-84],8,0.10017531,0.0,7.48362956
410,OA,Oceania,AUS,Australia,1984,Female,Age80_84,[80-84],7,0.08186177,0.0,6.34057971
411,OA,Oceania,AUS,Australia,1985,Female,Age80_84,[80-84],7,0.07913181,0.0,6.17828773
412,OA,Oceania,AUS,Australia,1987,Female,Age85_over,[85+],5,0.03366097,0.0,5.11770727
413,OA,Oceania,AUS,Australia,1988,Female,Age85_over,[85+],10,0.06735821,0.0,9.89119683
414,OA,Oceania,AUS,Australia,1989,Female,Age75_79,[75-79],11,0.12467415,0.0,5.12104283
415,OA,Oceania,AUS,Australia,1989,Female,Age85_over,[85+],8,0.04779258,0.0,7.75193798
416,OA,Oceania,AUS,Australia,1993,Female,Age75_79,[75-79],15,0.18078824,0.0,6.48788927
417,OA,Oceania,AUS,Australia,1993,Female,Age85_over,[85+],3,0.01744389,0.0,2.46305419
418,OA,Oceania,AUS,Australia,1994,Female,Age75_79,[75-79],14,0.16770484,0.0,6.05274535
419,OA,Oceania,AUS,Australia,1995,Female,Age75_79,[75-79],12,0.14566642,0.0,5.13259196
420,OA,Oceania,AUS,Australia,1997,Female,Age80_84,[80-84],10,0.0896459,0.0,5.55997264
421,OA,Oceania,AUS,Australia,1998,Female,Age80_84,[80-84],15,0.13890175,0.0,8.23931361
422,OA,Oceania,AUS,Australia,2000,Female,Age75_79,[75-79],15,0.17987768,0.0,5.21296708
423,OA,Oceania,AUS,Australia,2001,Female,Age80_84,[80-84],11,0.10190847,0.0,5.45094153
424,OA,Oceania,AUS,Australia,2002,Female,Age85_over,[85+],13,0.05062305,0.0,6.82088871
425,OA,Oceania,AUS,Australia,2004,Female,Age80_84,[80-84],13,0.11083639,0.0,5.66680906
426,OA,Oceania,AUS,Australia,2006,Female,Age75_79,[75-79],16,0.20997375,0.0,5.34161283
427,OA,Oceania,AUS,Australia,2006,Female,Age85_over,[85+],10,0.03545974,0.0,4.81561028
428,OA,Oceania,AUS,Australia,2009,Female,Age75_79,[75-79],16,0.22955524,0.0,5.40241218
429,OA,Oceania,AUS,Australia,2010,Female,Age80_84,[80-84],17,0.14795474,0.0,6.77504075
430,OA,Oceania,AUS,Australia,2011,Female,Age85_over,[85+],21,0.06107847,0.0,7.93839803
431,OA,Oceania,AUS,Australia,2013,Female,Age80_84,[80-84],12,0.10986999,0.0,4.74659135
432,OA,Oceania,AUS,Australia,2014,Female,Age85_over,[85+],20,0.05400005,0.0,6.89118136
433,EU,Europe,AUT,Austria,1955,Female,Age80_84,[80-84],15,0.25588536,0.0,33.70786517
434,EU,Europe,AUT,Austria,1956,Female,Age75_79,[75-79],28,0.37130354,0.0,29.75557917
435,EU,Europe,AUT,Austria,1957,Female,Age85_over,[85+],4,0.08671147,0.0,20.51282051
436,EU,Europe,AUT,Austria,1958,Female,Age80_84,[80-84],14,0.21247534,0.0,27.13178295
437,EU,Europe,AUT,Austria,1960,Female,Age75_79,[75-79],24,0.31076007,0.0,23.41463415
438,EU,Europe,AUT,Austria,1960,Female,Age85_over,[85+],4,0.0744879,0.0,16.87763713
439,OA,Oceania,AUS,Australia,1990,Female,Age75_79,[75-79],18,0.20974132,0.0,8.15586769
440,OA,Oceania,AUS,Australia,1993,Female,Age80_84,[80-84],16,0.15825915,0.0,10.15873016
441,OA,Oceania,AUS,Australia,1994,Female,Age80_84,[80-84],8,0.0728067,0.0,4.85142511
442,OA,Oceania,AUS,Australia,1997,Female,Age85_over,[85+],10,0.04645977,0.0,6.69536748
443,OA,Oceania,AUS,Australia,1998,Female,Age85_over,[85+],7,0.03285305,0.0,4.4657952
444,OA,Oceania,AUS,Australia,2001,Female,Age75_79,[75-79],14,0.16798656,0.0,4.79452055
445,OA,Oceania,AUS,Australia,2001,Female,Age85_over,[85+],14,0.0583966,0.0,7.63721067
446,OA,Oceania,AUS,Australia,2002,Female,Age80_84,[80-84],12,0.10576415,0.0,5.67410763
447,OA,Oceania,AUS,Australia,2004,Female,Age75_79,[75-79],22,0.26875153,0.0,7.35960713
448,OA,Oceania,AUS,Australia,2006,Female,Age80_84,[80-84],15,0.12844665,0.0,6.35951617
449,OA,Oceania,AUS,Australia,2007,Female,Age85_over,[85+],11,0.03693878,0.0,4.80181596
450,OA,Oceania,AUS,Australia,2009,Female,Age80_84,[80-84],14,0.12128563,0.0,5.63464178
451,OA,Oceania,AUS,Australia,2010,Female,Age75_79,[75-79],14,0.2042007,0.0,4.72741394
452,OA,Oceania,AUS,Australia,2010,Female,Age85_over,[85+],12,0.03653413,0.0,4.64513132
453,OA,Oceania,AUS,Australia,2013,Female,Age75_79,[75-79],17,0.24941315,0.0,5.43737266
454,OA,Oceania,AUS,Australia,2013,Female,Age85_over,[85+],19,0.05448966,0.0,6.73488992
455,OA,Oceania,AUS,Australia,2014,Female,Age80_84,[80-84],15,0.13856813,0.0,5.96815393
456,EU,Europe,AUT,Austria,1955,Female,Age85_over,[85+],8,0.19134178,0.0,45.19774011
457,EU,Europe,AUT,Austria,1958,Female,Age75_79,[75-79],29,0.39445049,0.0,29.62206333
458,EU,Europe,AUT,Austria,1958,Female,Age85_over,[85+],5,0.10633773,0.0,24.15458937
459,EU,Europe,AUT,Austria,1960,Female,Age80_84,[80-84],12,0.16891892,0.0,21.62162162
460,EU,Europe,AUT,Austria,1961,Female,Age75_79,[75-79],22,0.2949457,0.0,21.07279694
461,EU,Europe,AUT,Austria,1962,Female,Age85_over,[85+],1,0.01625752,0.0,3.6900369
462,OA,Oceania,AUS,Australia,1986,Female,Age75_79,[75-79],15,0.19100981,0.0,7.82472613
463,OA,Oceania,AUS,Australia,1986,Female,Age80_84,[80-84],5,0.05936832,0.0,4.21229992
464,OA,Oceania,AUS,Australia,1986,Female,Age85_over,[85+],3,0.02146537,0.0,3.17124736
465,OA,Oceania,AUS,Australia,1988,Female,Age75_79,[75-79],17,0.20073208,0.0,8.18882466
466,OA,Oceania,AUS,Australia,1991,Female,Age75_79,[75-79],19,0.22258669,0.0,8.42572062
467,OA,Oceania,AUS,Australia,1991,Female,Age80_84,[80-84],12,0.12723995,0.0,8.25309491
468,OA,Oceania,AUS,Australia,1991,Female,Age85_over,[85+],8,0.0504923,0.0,7.27272727
469,OA,Oceania,AUS,Australia,1994,Female,Age85_over,[85+],11,0.05786428,0.0,8.68192581
470,OA,Oceania,AUS,Australia,1996,Female,Age75_79,[75-79],15,0.17713746,0.0,6.15258409
471,OA,Oceania,AUS,Australia,1996,Female,Age80_84,[80-84],8,0.0728863,0.0,4.53001133
472,OA,Oceania,AUS,Australia,1996,Female,Age85_over,[85+],5,0.02440215,0.0,3.50140056
473,OA,Oceania,AUS,Australia,2002,Female,Age75_79,[75-79],11,0.13073449,0.0,3.73241946
474,OA,Oceania,AUS,Australia,2003,Female,Age75_79,[75-79],12,0.14470035,0.0,4.02076053
475,OA,Oceania,AUS,Australia,2003,Female,Age80_84,[80-84],6,0.0532198,0.0,2.7113007
476,OA,Oceania,AUS,Australia,2003,Female,Age85_over,[85+],6,0.02306628,0.0,3.05360605
477,OA,Oceania,AUS,Australia,2004,Female,Age85_over,[85+],5,0.01920049,0.0,2.52274252
478,OA,Oceania,AUS,Australia,2011,Female,Age75_79,[75-79],12,0.17777778,0.0,4.00093355
479,OA,Oceania,AUS,Australia,2011,Female,Age80_84,[80-84],12,0.10548523,0.0,4.73447487
480,OA,Oceania,AUS,Australia,2012,Female,Age75_79,[75-79],15,0.21695111,0.0,4.90726897
481,OA,Oceania,AUS,Australia,2012,Female,Age80_84,[80-84],26,0.23029229,0.0,10.2736343
482,OA,Oceania,AUS,Australia,2012,Female,Age85_over,[85+],11,0.03130247,0.0,4.02373271
483,EU,Europe,AUT,Austria,1955,Female,Age75_79,[75-79],27,0.36052878,0.0,29.18918919
484,EU,Europe,AUT,Austria,1959,Female,Age75_79,[75-79],32,0.42066518,0.0,32.0
